RESOLUCIÓN_MEDIANTE_LA_CUAL_EL_PLENO_DE_EL_INSTITUTO_FEDERAL_DE_TELECOMUNICACIONES_DETERMINA_LAS_CONDICIONES_DE_INTERCONEXIÓN_NO_CONVENIDAS_ENTRE_LAS_EMPRESAS_AXTEL resolución_mediante_la_cual_el_pleno_de_el_instituto_federal_de_telecomunicaciones_determina_las_condiciones_de_interconexión_no_convenidas_entre_las_empresas_axtel NP00000 1
la el DA0FS0 0.98926
siguiente siguiente AQ0CS00 1
: : Fd 1
De de SP 1
el el DA0MS0 1
1_de_enero [??:1/1/??:??.??:??] W 1
a a SP 1
el el DA0MS0 1
31_de_diciembre_de_2017 [??:31/12/2017:??.??:??] W 1
, , Fc 1
$0.003094_pesos $_CUP:$0.003094 Zm 1
M.N. m.n. NP00000 1
por por SP 1
minuto minuto NCMS000 0.963964
de de SP 0.999961
interconexión interconexión NCFS000 1
. . Fp 1

La el DA0FS0 0.98926
tarifa tarifa NCFS000 0.984962
anterior anterior AQ0CS00 1
ya ya RG 0.999785
incluye incluir VMIP3S0 0.95045
el el DA0MS0 1
costo costo NCMS000 1
correspondiente correspondiente AQ0CS00 0.993421
a a SP 0.998775
los el DA0MP0 0.992728
puertos puerto NCMP000 1
necesarios necesario AQ0MP00 1
para para SP 0.999834
la el DA0FS0 0.98926
interconexión interconexión NCFS000 1
. . Fp 1

Asimismo asimismo RG 1
, , Fc 1
el el DA0MS0 1
cálculo cálculo NCMS000 1
de de SP 0.999961
las el DA0FP0 0.988184
contraprestaciones contraprestación NCFP000 1
se se P00CN00 0.494509
realizará realizar VMIF3S0 1
con con SP 1
base base NCCS000 0.963722
en en SP 1
la el DA0FS0 0.98926
duración duración NCFS000 1
real real AQ0CS00 0.82839
de de SP 0.999961
las el DA0FP0 0.988184
llamadas llamada NCFP000 0.544643
, , Fc 1
sin sin SP 1
redondear redondear VMN0000 1
a a SP 1
el el DA0MS0 1
minuto minuto NCMS000 0.963964
, , Fc 1
debiendo deber VMG0000 1
para para SP 0.999834
tal tal DD0CS0 0.672764
efecto efecto NCMS000 1
sumar sumar VMN0000 1
la el DA0FS0 0.98926
duración duración NCFS000 1
de de SP 0.999961
todas todo DI0FP0 0.934073
las el DA0FP0 0.988184
llamadas llamada NCFP000 0.544643
completadas completar VMP00PF 1
en en SP 1
el el DA0MS0 1
período período NCMS000 1
de de SP 0.999961
facturación facturación NCFS000 1
correspondiente correspondiente AQ0CS00 0.993421
, , Fc 1
medidas medida NCFP000 0.999067
en en SP 1
segundos segundo NCMP000 0.909357
, , Fc 1
y y CC 0.999989
multiplicar multiplicar VMN0000 1
los el DA0MP0 0.992728
minutos minuto NCMP000 0.998971
equivalentes equivalente AQ0CP00 0.661294
a a SP 0.998775
dicha dicha NCFS000 0.180233
suma sumo AQ0FS00 0.122788
, , Fc 1
por por SP 1
la el DA0FS0 0.98926
tarifa tarifa NCFS000 0.984962
correspondiente correspondiente AQ0CS00 0.993421
. . Fp 1

Interconexión_IP_Bestphone interconexión_ip_bestphone NP00000 1
solicitó solicitar VMIS3S0 1
que que CS 0.449861
en en SP 1
adición adición NCFS000 1
a a SP 0.998775
los el DA0MP0 0.992728
protocolos protocolo NCMP000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
a_través_de a_través_de SP 1
los el DA0MP0 0.992728
cuales cual PR0CP00 1
se se P00CN00 0.494509
cursa cursar VMIP3S0 0.989236
el el DA0MS0 1
tráfico tráfico NCMS000 1
con con SP 1
la el DA0FS0 0.98926
red red NCFS000 1
de de SP 0.999961
Axtel axtel NP00000 1
y y CC 0.999989
de de SP 0.999961
Avantel avantel NP00000 1
, , Fc 1
también también RG 1
se se P00CN00 0.494509
pueda poder VMSP3S0 0.499421
realizar realizar VMN0000 1
la el DA0FS0 0.98926
interconexión interconexión NCFS000 1
a_través_de a_través_de SP 1
protocolos protocolo NCMP000 1
IP ip NP00000 1
. . Fp 1

Consideraciones_de_el_Instituto_El consideraciones_de_el_instituto_el NP00000 1
artículo artículo NCMS000 1
127 127 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
LFTyR lftyr NP00000 1
establece establecer VMIP3S0 0.992424
los el DA0MP0 0.992728
servicios servicio NCMP000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
, , Fc 1
entre entre SP 0.980341
los el DA0MP0 0.992728
cuales cual PR0CP00 1
se se P00CN00 0.494509
encuentra encontrar VMIP3S0 0.97619
, , Fc 1
en en SP 1
su su DP3CSN 1
fracción fracción NCFS000 1
IV iv NP00000 1
, , Fc 1
el el DA0MS0 1
servicio servicio NCMS000 1
de de SP 0.999961
señalización señalización NCFS000 1
; ; Fx 1
ahora_bien ahora_bien RG 1
, , Fc 1
el el DA0MS0 1
artículo artículo NCMS000 1
133 133 Z 1
de de SP 1
el el DA0MS0 1
mismo mismo AQ0MS00 0.802208
ordenamiento ordenamiento NCMS000 1
establece establecer VMIP3S0 0.992424
que que CS 0.449861
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 0.999961
todos todo DI0MP0 0.70665
los el DA0MP0 0.992728
servicios servicio NCMP000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
señalados señalar VMP00PM 1
en en SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
127 127 Z 1
será ser VSIF3S0 1
obligatoria obligatorio AQ0FS00 0.661294
para para SP 0.999834
el el DA0MS0 1
agente agente NCCS000 0.993421
económico económico AQ0MS00 1
preponderante preponderante AQ0CS00 1
o o CC 0.999864
con con SP 1
poder poder NCMS000 0.606525
sustancial sustancial AQ0CS00 1
, , Fc 1
y y CC 0.999989
los el DA0MP0 0.992728
señalados señalar VMP00PM 1
en en SP 1
las el DA0FP0 0.988184
fracciones fracción NCFP000 0.998103
I i NP00000 1
a a SP 0.998775
IV iv NP00000 1
de de SP 0.999961
dicho decir VMP00SM 0.997159
artículo artículo NCMS000 1
serán ser VSIF3P0 1
obligatorios obligatorio AQ0MP00 0.492514
para para SP 0.999834
el el DA0MS0 1
resto resto NCMS000 0.998634
de de SP 0.999961
los el DA0MP0 0.992728
concesionarios concesionario NCMP000 0.62798
. . Fp 1

De de SP 0.999961
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
se se P00CN00 0.494509
colige colegir VMIP3S0 0.989241
que que CS 0.449861
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 1
el el DA0MS0 1
servicio servicio NCMS000 1
de de SP 0.999961
señalización señalización NCFS000 1
es ser VSIP3S0 1
obligatoria obligatorio AQ0FS00 0.661294
para para SP 0.999834
todos todo DI0MP0 0.70665
los el DA0MP0 0.992728
concesionarios concesionario NCMP000 0.62798
de de SP 0.999961
redes red NCFP000 0.990196
públicas público AQ0FP00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
, , Fc 1
por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
el el DA0MS0 1
Concesionario concesionario NP00000 1
solicitado solicitar VMP00SM 1
y y CC 0.999989
el el DA0MS0 1
Concesionario concesionario NP00000 1
solicitante solicitante NCCS000 0.97619
se se P00CN00 0.494509
encuentran encontrar VMIP3P0 1
obligados obligar VMP00PM 0.991071
a a SP 0.998775
proveer proveer VMN0000 1
se se PP3CN00 1
mutuamente mutuamente RG 1
dicho decir VMP00SM 0.997159
servicio servicio NCMS000 1
. . Fp 1

En en SP 1
ese ese DD0MS0 0.966694
tenor tenor NCMS000 1
, , Fc 1
a_fin_de a_fin_de SP 1
asegurar asegurar VMN0000 1
la el DA0FS0 0.98926
eficiente eficiente AQ0CS00 1
interconexión interconexión NCFS000 1
e y CC 0.987994
interoperabilidad interoperabilidad NCFS000 1
entre entre SP 0.980341
redes red NCFP000 0.990196
públicas público AQ0FP00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
y y CC 0.999989
consolidar consolidar VMN0000 1
la el DA0FS0 0.98926
transición transición NCFS000 1
tecnológica tecnológico AQ0FS00 1
y y CC 0.999989
de de SP 0.999961
mercado mercado NCMS000 0.999343
hacia hacia SP 1
las el DA0FP0 0.988184
redes red NCFP000 0.990196
de de SP 0.999961
nueva nuevo AQ0FS00 0.993421
generación generación NCFS000 1
, , Fc 1
en en SP 1
donde donde PR00000 0.982827
a_través_de a_través_de SP 1
los el DA0MP0 0.992728
servicios servicio NCMP000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
todo todo DI0MS0 0.6662
usuario usuario NCMS000 0.987805
puede poder VMIP3S0 0.999693
tener tener VMN0000 1
acceso acceso NCMS000 1
a a SP 0.998775
cualquier cualquiera DI0CS0 1
servicio servicio NCMS000 1
y y CC 0.999989
/ / Fh 1
o o CC 0.999864
aplicación aplicación NCFS000 1
, , Fc 1
resultó resultar VMIS3S0 1
indispensable indispensable AQ0CS00 1
establecer establecer VMN0000 1
en en SP 1
las el DA0FP0 0.988184
condiciones condición NCFP000 0.998418
técnicas técnico AQ0FP00 0.300493
mínimas mínimo AQ0FP00 0.986111
de de SP 0.999961
interconexión interconexión NCFS000 1
, , Fc 1
medidas medida NCFP000 0.999067
que que PR0CN00 0.550139
permitan permitir VMSP3P0 0.990196
a a SP 0.998775
los el DA0MP0 0.992728
operadores operador NCMP000 0.992958
de de SP 0.999961
servicios servicio NCMP000 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
, , Fc 1
utilizar utilizar VMN0000 1
los el DA0MP0 0.992728
protocolos protocolo NCMP000 1
de de SP 0.999961
señalización señalización NCFS000 1
adecuados adecuar VMP00PM 1
para para SP 0.999834
que que CS 0.449861
sus su DP3CPN 0.999903
sistemas sistema NCMP000 1
de de SP 0.999961
comunicación comunicación NCFS000 1
operen operar VMSP3P0 0.941964
de de SP 0.999961
manera manera NCFS000 1
eficiente eficiente AQ0CS00 1
y y CC 0.999989
compatible compatible AQ0CS00 1
, , Fc 1
y y CC 0.999989
que que PR0CN00 0.550139
sean ser VSSP3P0 0.996689
capaces capaz AQ0CP00 1
de de SP 0.999961
adaptar adaptar VMN0000 1
se se PP3CN00 1
a a SP 0.998775
la el DA0FS0 0.98926
evolución evolución NCFS000 1
tecnológica tecnológico AQ0FS00 1
de de SP 1
el el DA0MS0 1
sector sector NCMS000 1
. . Fp 1

Es ser VSIP3S0 1
así así RG 0.999409
que que PR0CN00 0.550139
, , Fc 1
con con SP 1
el el DA0MS0 1
fin fin NCMS000 1
de de SP 0.999961
permitir permitir VMN0000 1
la el DA0FS0 0.98926
comunicación comunicación NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
usuarios usuario NCMP000 0.78169
entre entre SP 0.980341
distintas distinto DI0FP0 0.519841
redes red NCFP000 0.990196
, , Fc 1
los el DA0MP0 0.992728
diferentes diferente AQ0CP00 0.482818
operadores operador NCMP000 0.992958
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
deben deber VMIP3P0 1
realizar realizar VMN0000 1
el el DA0MS0 1
proceso proceso NCMS000 0.999101
de de SP 0.999961
interconexión interconexión NCFS000 1
de de SP 0.999961
sus su DP3CPN 0.999903
redes red NCFP000 0.990196
a_través_de a_través_de SP 1
distintos distinto DI0MP0 0.678571
protocolos protocolo NCMP000 1
, , Fc 1
y y CC 0.999989
atendiendo atender VMG0000 1
a a SP 0.998775
las el DA0FP0 0.988184
necesidades necesidad NCFP000 1
derivadas derivar VMP00PF 0.623747
de de SP 0.999961
la el DA0FS0 0.98926
evolución evolución NCFS000 1
tecnológica tecnológico AQ0FS00 1
, , Fc 1
se se P00CN00 0.494509
observa observar VMIP3S0 0.989241
una uno DI0FS0 0.951973
migración migración NCFS000 1
de de SP 0.999961
las el DA0FP0 0.988184
tecnologías tecnología NCFP000 1
basadas basar VMP00PF 0.58091
en en SP 1
multiplexación multiplexación NCFS000 1
por por SP 1
división división NCFS000 1
de de SP 0.999961
tiempo tiempo NCMS000 1
( ( Fpa 1
en_lo_sucesivo en_lo_sucesivo RG 1
, , Fc 1
“ “ Fra 1
TDM t_decímetro NCFS000 0.52712
” ” Frc 1
) ) Fpt 1
a a SP 1
el el DA0MS0 1
uso uso NCMS000 0.998047
de de SP 0.999961
tecnologías tecnología NCFP000 1
basadas basar VMP00PF 0.58091
en en SP 1
protocolo protocolo NCMS000 0.980769
internet internet NCCN000 1
( ( Fpa 1
en_lo_sucesivo en_lo_sucesivo RG 1
, , Fc 1
“ “ Fra 1
IP i_p NCFS000 0.52712
” ” Frc 1
) ) Fpt 1
para para SP 0.999834
la el DA0FS0 0.98926
interconexión interconexión NCFS000 1
entre entre SP 0.980341
redes red NCFP000 0.990196
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
. . Fp 1

Considerando considerar VMG0000 0.78125
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
el el DA0MS0 1
Instituto instituto NP00000 1
en en SP 1
el el DA0MS0 1
Acuerdo_de_CTM acuerdo_de_ctm NP00000 1
y y CC 0.999989
Tarifas tarifas NP00000 1
2017 2017 Z 1
determinó determinar VMIS3S0 1
lo el DA00S0 0.665165
siguiente siguiente AQ0CS00 1
: : Fd 1
“ “ Fra 1
SÉPTIMA 7 AO0FS00 0.968254
. . Fp 1
- - Fg 1
La el DA0FS0 0.98926
interconexión interconexión NCFS000 1
de de SP 0.999961
redes red NCFP000 0.990196
públicas público AQ0FP00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
se se P00CN00 0.494509
sujetará sujetar VMIF3S0 1
a a SP 0.998775
la el DA0FS0 0.98926
utilización utilización NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
siguientes siguiente AQ0CP00 1
protocolos protocolo NCMP000 1
de de SP 0.999961
señalización señalización NCFS000 1
. . Fp 1

Interconexión_IP_El interconexión_ip_el NP00000 1
protocolo protocolo NCMS000 0.980769
de de SP 0.999961
señalización señalización NCFS000 1
SIP-IP sip-ip NP00000 1
será ser VSIF3S0 1
obligatorio obligatorio AQ0MS00 0.661216
para para SP 0.999834
la el DA0FS0 0.98926
interconexión interconexión NCFS000 1
directa directo AQ0FS00 1
entre entre SP 0.980341
concesionarios concesionario NCMP000 0.62798
, , Fc 1
y y CC 0.999989
de de SP 0.999961
acuerdo acuerdo NCMS000 0.999311
a a SP 0.998775
la el DA0FS0 0.98926
Recomendación_IETF_RFC recomendación_ietf_rfc NP00000 1
3261 3261 Z 1
y y CC 0.999989
recomendaciones recomendación NCFP000 1
complementarias complementario AQ0FP00 1
. . Fp 1

[ [ Fca 1
… … Fz 1
] ] Fct 1
” ” Frc 1
Asimismo asimismo RG 1
, , Fc 1
las el DA0FP0 0.988184
disposiciones disposición NCFP000 1
Quinta quinta NP00000 1
y y CC 0.999989
Sexta sexta NP00000 1
de de SP 1
el el DA0MS0 1
citado citar VMP00SM 1
Acuerdo acuerdo NP00000 1
señalan señalar VMIP3P0 1
que que CS 0.449861
los el DA0MP0 0.992728
incrementos incremento NCMP000 1
de de SP 0.999961
capacidad capacidad NCFS000 1
de de SP 0.999961
enlaces enlace NCMP000 0.998103
de de SP 0.999961
transmisión transmisión NCFS000 1
entre entre SP 0.980341
redes red NCFP000 0.990196
y y CC 0.999989
puestos puesto NCMP000 0.791096
de de SP 0.999961
accesos acceso NCMP000 1
, , Fc 1
para para SP 0.999834
interconexión interconexión NCFS000 1
IP ip NP00000 1
o o CC 0.999864
TDM tdm NP00000 1
, , Fc 1
se se P00CN00 0.494509
realizará realizar VMIF3S0 1
a_través_de a_través_de SP 1
interconexión interconexión NCFS000 1
IP ip NP00000 1
. . Fp 1

En_virtud_de en_virtud_de SP 1
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
se se P00CN00 0.494509
observa observar VMIP3S0 0.989241
que que CS 0.449861
a_partir_de a_partir_de SP 1
el el DA0MS0 1
1_de_enero_de_2017 [??:1/1/2017:??.??:??] W 1
el el DA0MS0 1
protocolo protocolo NCMS000 0.980769
de de SP 0.999961
señalización señalización NCFS000 1
SIP-IP sip-ip NP00000 1
será ser VSIF3S0 1
de de SP 0.999961
carácter carácter NCMS000 1
obligatorio obligatorio AQ0MS00 0.661216
para para SP 0.999834
todos todo DI0MP0 0.70665
los el DA0MP0 0.992728
concesionarios concesionario NCMP000 0.62798
de de SP 0.999961
redes red NCFP000 0.990196
públicas público AQ0FP00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
para para SP 0.999834
la el DA0FS0 0.98926
interconexión interconexión NCFS000 1
de de SP 0.999961
sus su DP3CPN 0.999903
redes red NCFP000 0.990196
, , Fc 1
de de SP 0.999961
conformidad conformidad NCFS000 1
con con SP 1
la el DA0FS0 0.98926
Recomendación_IETF_RFC recomendación_ietf_rfc NP00000 1
3261 3261 Z 1
y y CC 0.999989
recomendaciones recomendación NCFP000 1
complementarias complementario AQ0FP00 1
. . Fp 1

Es ser VSIP3S0 1
así así RG 0.999409
que que CS 0.449861
, , Fc 1
tratando tratar VMG0000 1
se se PP3CN00 1
de de SP 0.999961
nuevas nuevo AQ0FP00 0.998891
interconexiones interconexión NCFP000 1
, , Fc 1
esto este PD00S00 1
es ser VSIP3S0 1
que que CS 0.449861
el el DA0MS0 1
concesionario concesionario NCMS000 0.488737
solicitado solicitar VMP00SM 1
deba deber VMSP3S0 0.634863
habilitar habilitar VMN0000 1
puertos puerto NCMP000 1
en en SP 1
un uno DI0MS0 0.99698
punto punto NCMS000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
en en SP 1
donde donde PR00000 0.982827
previamente previamente RG 1
no no RN 0.999297
cursaba cursar VMII3S0 0.642107
tráfico tráfico NCMS000 1
con con SP 1
el el DA0MS0 1
concesionario concesionario AQ0MS00 0.511263
solicitante solicitante NCCS000 0.97619
; ; Fx 1
o o CC 0.999864
de de SP 0.999961
incrementos incremento NCMP000 1
de de SP 0.999961
capacidad capacidad NCFS000 1
, , Fc 1
es ser VSIP3S0 1
decir decir VMN0000 0.998575
que que CS 0.449861
el el DA0MS0 1
concesionario concesionario NCMS000 0.488737
solicitado solicitar VMP00SM 1
deba deber VMSP3S0 0.634863
habilitar habilitar VMN0000 1
puertos puerto NCMP000 1
en en SP 1
un uno DI0MS0 0.99698
punto punto NCMS000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
en en SP 1
el el DA0MS0 1
que que PR0CN00 0.550139
ya ya RG 0.999785
cursaba cursar VMII3S0 0.642107
tráfico tráfico NCMS000 1
con con SP 1
el el DA0MS0 1
concesionario concesionario AQ0MS00 0.511263
solicitante solicitante NCCS000 0.97619
, , Fc 1
será ser VSIF3S0 1
obligatorio obligatorio AQ0MS00 0.661216
para para SP 0.999834
las el DA0FP0 0.988184
partes parte NCCP000 0.997076
llevar_a_cabo llevar_a_cabo VMN0000 1
la el DA0FS0 0.98926
interconexión interconexión NCFS000 1
mediante mediante SP 0.99763
el el DA0MS0 1
protocolo protocolo NCMS000 0.980769
de de SP 0.999961
señalización señalización NCFS000 1
SIP-IP sip-ip NP00000 1
. . Fp 1

Cabe caber VMIP3S0 0.975904
señalar señalar VMN0000 1
que que CS 0.449861
existe existir VMIP3S0 0.997925
la el DA0FS0 0.98926
posibilidad posibilidad NCFS000 1
de de SP 0.999961
que que CS 0.449861
la el DA0FS0 0.98926
interconexión interconexión NCFS000 1
mediante mediante SP 0.99763
el el DA0MS0 1
protocolo protocolo NCMS000 0.980769
SIP-IP sip-ip NP00000 1
se se P00CN00 0.494509
lleve_a_cabo llevar_a_cabo VMSP3S0 0.634863
por_medio_de por_medio_de SP 1
el el DA0MS0 1
servicio servicio NCMS000 1
de de SP 0.999961
tránsito tránsito NCMS000 1
prestado prestar VMP00SM 1
por por SP 1
el el DA0MS0 1
Agente_Económico_Preponderante agente_económico_preponderante NP00000 1
( ( Fpa 1
en_lo_sucesivo en_lo_sucesivo RG 1
, , Fc 1
el el DA0MS0 1
“ “ Fra 1
AEP aep NP00000 1
” ” Frc 1
) ) Fpt 1
cuando cuando CS 0.86298
cada cada DI0CS0 1
uno uno PI0MS00 0.981709
de de SP 0.999961
los el DA0MP0 0.992728
concesionarios concesionario NCMP000 0.62798
se se P00CN00 0.494509
interconecte interconectar VMSP1S0 0.634747
de de SP 0.999961
manera manera NCFS000 1
directa directo AQ0FS00 1
con con SP 1
el el DA0MS0 1
AEP aep NP00000 1
mediante mediante SP 0.99763
el el DA0MS0 1
protocolo protocolo NCMS000 0.980769
de de SP 0.999961
señalización señalización NCFS000 1
SIP-IP sip-ip NP00000 1
, , Fc 1
para para SP 0.999834
lo el DA00S0 0.665165
cual cual PR0CS00 0.930743
se se P00CN00 0.494509
deberá deber VMIF3S0 1
sujetar sujetar VMN0000 1
a a SP 0.998775
lo el DA00S0 0.665165
establecido establecer VMP00SM 1
en en SP 1
el el DA0MS0 1
Acuerdo_de_CTM acuerdo_de_ctm NP00000 1
y y CC 0.999989
Tarifas tarifas NP00000 1
2017 2017 Z 1
en en SP 1
el el DA0MS0 1
sentido sentido NCMS000 0.940835
de de SP 0.999961
que que CS 0.449861
la el DA0FS0 0.98926
red red NCFS000 1
de de SP 0.999961
tránsito tránsito NCMS000 1
no no RN 0.999297
realizará realizar VMIF3S0 1
ningún ninguno DI0MS0 1
proceso proceso NCMS000 0.999101
de de SP 0.999961
transcodificación transcodificación NCFS000 1
permitiendo permitir VMG0000 1
fluir fluir VMN0000 1
los el DA0MP0 0.992728
paquetes paquete NCMP000 1
de de SP 0.999961
voz voz NCFS000 1
, , Fc 1
tal_como tal_y_como CS 1
las el DA0FP0 0.988184
redes red NCFP000 0.990196
extremas extremo AQ0FP00 0.982234
lo lo PP3MSA0 0.334764
hayan haber VASP3P0 0.994792
negociado negociar VMP00SM 0.623729
. . Fp 1

En_virtud_de en_virtud_de SP 1
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
y y CC 0.999989
con con SP 1
el el DA0MS0 1
fin fin NCMS000 1
de de SP 0.999961
que que CS 0.449861
los el DA0MP0 0.992728
términos término NCMP000 1
, , Fc 1
condiciones condición NCFP000 0.998418
y y CC 0.999989
tarifas tarifa NCFP000 0.992958
de de SP 0.999961
interconexión interconexión NCFS000 1
determinadas determinar VMP00PF 1
por por SP 1
este este DD0MS0 0.949201
Instituto instituto NP00000 1
en en SP 1
la el DA0FS0 0.98926
presente presente NCMS000 0.244403
Resolución resolución NP00000 1
sean ser VSSP3P0 0.996689
ofrecidos ofrecer VMP00PM 1
de de SP 0.999961
manera manera NCFS000 1
no no RN 0.999297
discriminatoria discriminatorio AQ0FS00 1
a a SP 0.998775
los el DA0MP0 0.992728
demás demás DI0CP0 0.280093
concesionarios concesionario NCMP000 0.62798
que que PR0CN00 0.550139
lo lo PP3MSA0 0.334764
soliciten solicitar VMSP3P0 0.941964
y y CC 0.999989
que que CS 0.449861
requieran requerir VMSP3P0 0.941964
servicios servicio NCMP000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
, , Fc 1
capacidades capacidad NCFP000 1
o o CC 0.999864
funciones función NCFP000 0.994186
similares similar AQ0CP00 1
, , Fc 1
el el DA0MS0 1
Pleno_de_el_Instituto pleno_de_el_instituto NP00000 1
estima estimar VMIP3S0 0.272002
conveniente conveniente AQ0CS00 1
poner poner VMN0000 1
la el DA0FS0 0.98926
presente presente NCMS000 0.244403
Resolución resolución NP00000 1
a a SP 0.998775
disposición disposición NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
concesionarios concesionario NCMP000 0.62798
. . Fp 1

Para para SP 0.999834
efectos efecto NCMP000 1
de de SP 0.999961
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
y y CC 0.999989
en en SP 1
términos término NCMP000 1
de de SP 0.999961
lo el DA00S0 0.665165
dispuesto disponer VMP00SM 1
por por SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
129 129 Z 1
, , Fc 1
fracción fracción NCFS000 1
IX ix NP00000 1
, , Fc 1
176 176 Z 1
, , Fc 1
177 177 Z 1
, , Fc 1
fracción fracción NCFS000 1
XV xv NP00000 1
y y CC 0.999989
178 178 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
LFTyR lftyr NP00000 1
, , Fc 1
la el DA0FS0 0.98926
presente presente AQ0CS00 0.524254
Resolución resolución NP00000 1
será ser VSIF3S0 1
inscrita inscribir VMP00SF 1
en en SP 1
el el DA0MS0 1
Registro_Público_de_Telecomunicaciones registro_público_de_telecomunicaciones NP00000 1
a_cargo_de a_cargo_de SP 1
el el DA0MS0 1
propio propio AQ0MS00 0.998575
Instituto instituto NP00000 1
. . Fp 1

Lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
sin_perjuicio_de sin_perjuicio_de SP 1
que que CS 0.449861
Axtel axtel NP00000 1
, , Fc 1
Avantel avantel NP00000 1
y y CC 0.999989
Bestphone bestphone NP00000 1
formalicen formalizar VMSP3P0 0.941964
los el DA0MP0 0.992728
términos término NCMP000 1
, , Fc 1
condiciones condición NCFP000 0.998418
y y CC 0.999989
tarifas tarifa NCFP000 0.992958
de de SP 0.999961
interconexión interconexión NCFS000 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
ordenan ordenar VMIP3P0 1
a_través_de a_través_de SP 1
la el DA0FS0 0.98926
presente presente AQ0CS00 0.524254
Resolución resolución NP00000 1
y y CC 0.999989
a a SP 0.998775
tal tal DD0CS0 0.672764
efecto efecto NCMS000 1
suscriban suscribir VMSP3P0 0.941964
los el DA0MP0 0.992728
convenios convenio NCMP000 0.991071
correspondientes correspondiente AQ0CP00 0.980769
. . Fp 1

En en SP 1
tal tal DD0CS0 0.672764
sentido sentido NCMS000 0.940835
, , Fc 1
dichos decir VMP00PM 0.97619
concesionarios concesionario NCMP000 0.62798
, , Fc 1
conjunta conjunto AQ0FS00 0.990148
o o CC 0.999864
separadamente separadamente RG 1
, , Fc 1
deberán deber VMIF3P0 1
inscribir inscribir VMN0000 1
el el DA0MS0 1
convenio convenio NCMS000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
en en SP 1
el el DA0MS0 1
Registro_Público_de_Telecomunicaciones registro_público_de_telecomunicaciones NP00000 1
, , Fc 1
de de SP 0.999961
conformidad conformidad NCFS000 1
con con SP 1
lo el DA00S0 0.665165
dispuesto disponer VMP00SM 1
por por SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
128 128 Z 1
, , Fc 1
176 176 Z 1
y y CC 0.999989
177 177 Z 1
, , Fc 1
fracción fracción NCFS000 1
VII_de_la_LFTyR vii_de_la_lftyr NP00000 1
. . Fp 1

Con con SP 1
base base NCCS000 0.963722
en en SP 1
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
y y CC 0.999989
con con SP 1
fundamento fundamento NCMS000 0.97619
en en SP 1
lo el DA00S0 0.665165
dispuesto disponer VMP00SM 1
por por SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
, , Fc 1
28 28 Z 1
, , Fc 1
párrafo párrafo NCMS000 1
décimo décimo NCMS000 0.392601
quinto 5 AO0MS00 0.73057
y y CC 0.999989
décimo 10 AO0MS00 0.607399
sexto sexto NCMS000 0.0121951
de de SP 0.999961
la el DA0FS0 0.98926
Constitución_Política_de_los_Estados_Unidos_Mexicanos constitución_política_de_los_estados_unidos_mexicanos NP00000 1
; ; Fx 1
6 6 Z 1
, , Fc 1
fracciones fracción NCFP000 0.998103
IV iv NP00000 1
y y CC 0.999989
VII vii NP00000 1
15 15 Z 1
, , Fc 1
fracción fracción NCFS000 1
X x NP00000 1
, , Fc 1
17 17 Z 1
, , Fc 1
fracción fracción NCFS000 1
I i NP00000 1
, , Fc 1
125 125 Z 1
, , Fc 1
128 128 Z 1
, , Fc 1
129 129 Z 1
, , Fc 1
131 131 Z 1
, , Fc 1
inciso inciso AQ0MS00 0.66114
