RESOLUCIÓN_MEDIANTE_LA_CUAL_EL_PLENO_DE_EL_INSTITUTO_FEDERAL_DE_TELECOMUNICACIONES_DETERMINA_LAS_CONDICIONES_DE_INTERCONEXIÓN_NO_CONVENIDAS_ENTRE_MEGA_CABLE resolución_mediante_la_cual_el_pleno_de_el_instituto_federal_de_telecomunicaciones_determina_las_condiciones_de_interconexión_no_convenidas_entre_mega_cable NP00000 1
adaptar adaptar VMN0000 1
se se PP3CN00 1
a a SP 0.998775
la el DA0FS0 0.98926
evolución evolución NCFS000 1
tecnológica tecnológico AQ0FS00 1
de de SP 1
el el DA0MS0 1
sector sector NCMS000 1
. . Fp 1

Es ser VSIP3S0 1
así así RG 0.999409
que que PR0CN00 0.550139
, , Fc 1
con con SP 1
el el DA0MS0 1
fin fin NCMS000 1
de de SP 0.999961
permitir permitir VMN0000 1
la el DA0FS0 0.98926
comunicación comunicación NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
usuarios usuario NCMP000 0.78169
entre entre SP 0.980341
distintas distinto DI0FP0 0.519841
redes red NCFP000 0.990196
, , Fc 1
los el DA0MP0 0.992728
diferentes diferente AQ0CP00 0.482818
operadores operador NCMP000 0.992958
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
deben deber VMIP3P0 1
realizar realizar VMN0000 1
el el DA0MS0 1
proceso proceso NCMS000 0.999101
de de SP 0.999961
interconexión interconexión NCFS000 1
de de SP 0.999961
sus su DP3CPN 0.999903
redes red NCFP000 0.990196
a_través_de a_través_de SP 1
distintos distinto DI0MP0 0.678571
protocolos protocolo NCMP000 1
, , Fc 1
y y CC 0.999989
atendiendo atender VMG0000 1
a a SP 0.998775
las el DA0FP0 0.988184
necesidades necesidad NCFP000 1
derivadas derivar VMP00PF 0.623747
de de SP 0.999961
la el DA0FS0 0.98926
evolución evolución NCFS000 1
tecnológica tecnológico AQ0FS00 1
se se P00CN00 0.494509
observa observar VMIP3S0 0.989241
una uno DI0FS0 0.951973
migración migración NCFS000 1
de de SP 0.999961
las el DA0FP0 0.988184
tecnologías tecnología NCFP000 1
basadas basar VMP00PF 0.58091
en en SP 1
multiplexación multiplexación NCFS000 1
por por SP 1
división división NCFS000 1
de de SP 0.999961
tiempo tiempo NCMS000 1
( ( Fpa 1
en_lo_sucesivo en_lo_sucesivo RG 1
, , Fc 1
“ “ Fra 1
TDM t_decímetro NCFS000 0.52712
” ” Frc 1
) ) Fpt 1
a a SP 1
el el DA0MS0 1
uso uso NCMS000 0.998047
de de SP 0.999961
tecnologías tecnología NCFP000 1
basadas basar VMP00PF 0.58091
en en SP 1
el el DA0MS0 1
protocolo protocolo NCMS000 0.980769
Internet internet NP00000 1
( ( Fpa 1
en_lo_sucesivo en_lo_sucesivo RG 1
, , Fc 1
“ “ Fra 1
IP i_p NCFS000 0.52712
” ” Frc 1
) ) Fpt 1
para para SP 0.999834
la el DA0FS0 0.98926
interconexión interconexión NCFS000 1
entre entre SP 0.980341
redes red NCFP000 0.990196
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
. . Fp 1

Considerando considerar VMG0000 0.78125
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
el el DA0MS0 1
Instituto instituto NP00000 1
en en SP 1
el el DA0MS0 1
Acuerdo_de_CTM acuerdo_de_ctm NP00000 1
y y CC 0.999989
Tarifas tarifas NP00000 1
2017 2017 Z 1
determinó determinar VMIS3S0 1
que que CS 0.449861
a_partir_de a_partir_de SP 1
el el DA0MS0 1
1_de_enero_de_2017 [??:1/1/2017:??.??:??] W 1
el el DA0MS0 1
protocolo protocolo NCMS000 0.980769
de de SP 0.999961
señalización señalización NCFS000 1
SIP-IP sip-ip NP00000 1
sería ser VSIC1S0 0.5
de de SP 0.999961
carácter carácter NCMS000 1
obligatorio obligatorio AQ0MS00 0.661216
para para SP 0.999834
todos todo DI0MP0 0.70665
los el DA0MP0 0.992728
concesionarios concesionario NCMP000 0.62798
de de SP 0.999961
redes red NCFP000 0.990196
públicas público AQ0FP00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
. . Fp 1

Dicha decir VMP00SF 0.815029
obligación obligación NCFS000 1
se se P00CN00 0.494509
reiteró reiterar VMIS3S0 1
en en SP 1
el el DA0MS0 1
Acuerdo_de_CTM acuerdo_de_ctm NP00000 1
y y CC 0.999989
Tarifas tarifas NP00000 1
2018 2018 Z 1
, , Fc 1
toda todo DI0FS0 0.984467
vez vez NCFS000 1
que que PR0CN00 0.550139
en en SP 1
la el DA0FS0 0.98926
condición condición NCFS000 1
Tercera tercera NP00000 1
se se P00CN00 0.494509
estableció establecer VMIS3S0 1
lo el DA00S0 0.665165
siguiente siguiente AQ0CS00 1
: : Fd 1
“ “ Fra 1
TERCERA 3 AO0FS00 0.972286
. . Fp 1
- - Fg 1
La el DA0FS0 0.98926
interconexión interconexión NCFS000 1
entre entre SP 0.980341
las el DA0FP0 0.988184
redes red NCFP000 0.990196
públicas público AQ0FP00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
deberá deber VMIF3S0 1
llevarse_a_cabo llevar_a_cabo VMN0000 1
en en SP 1
los el DA0MP0 0.992728
puntos punto NCMP000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
que que CS 0.449861
cada cada DI0CS0 1
concesionario concesionario NCMS000 0.488737
haya haber VASP1S0 0.493699
designado designar VMP00SM 1
, , Fc 1
los el DA0MP0 0.992728
cuales cual PR0CP00 1
deberán deber VMIF3P0 1
establecer establecer VMN0000 1
se se PP3CN00 1
mediante mediante SP 0.99763
el el DA0MS0 1
protocolo protocolo NCMS000 0.980769
de de SP 0.999961
internet internet NCCN000 1
( ( Fpa 1
IP ip NP00000 0.47288
) ) Fpt 1
. . Fp 1

El el DA0MS0 1
Concesionario_Solicitado concesionario_solicitado NP00000 1
deberá deber VMIF3S0 1
proporcionar proporcionar VMN0000 1
un uno DI0MS0 0.99698
listado listado NCMS000 0.476197
de de SP 0.999961
los el DA0MP0 0.992728
puntos punto NCMP000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
que que PR0CN00 0.550139
tenga tener VMSP3S0 0.488844
disponibles disponible AQ0CP00 1
a a SP 1
el el DA0MS0 1
Concesionario_Solicitante concesionario_solicitante NP00000 1
para para SP 0.999834
realizar realizar VMN0000 1
el el DA0MS0 1
intercambio intercambio NCMS000 0.994186
de de SP 0.999961
tráfico tráfico NCMS000 1
, , Fc 1
dicho decir VMP00SM 0.997159
listado listado NCMS000 0.476197
deberá deber VMIF3S0 1
contener contener VMN0000 1
la el DA0FS0 0.98926
siguiente siguiente AQ0CS00 1
información información NCFS000 1
: : Fd 1
Nombre nombre NCMS000 0.993798
e y CC 0.987994
identificación identificación NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
puntos punto NCMP000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
. . Fp 1

Dirección dirección NP00000 0.331016
y y CC 0.999989
coordenadas coordenada NCFP000 0.638706
geográficas geográfico AQ0FP00 1
de de SP 0.999961
los el DA0MP0 0.992728
puntos punto NCMP000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
. . Fp 1

Direcciones_IP_de_los_Controladores_de_Frontera_de_Sesión direcciones_ip_de_los_controladores_de_frontera_de_sesión NP00000 1
( ( Fpa 1
SBC sbc NP00000 1
de de SP 1
el el DA0MS0 1
inglés inglés NCMS000 0.68018
Session_Border_Controller session_border_controller NP00000 1
) ) Fpt 1
y y CC 0.999989
/ / Fh 1
o o CC 0.999864
de de SP 0.999961
los el DA0MP0 0.992728
gateways gateways NCMP000 0.333522
que que PR0CN00 0.550139
permitan permitir VMSP3P0 0.990196
la el DA0FS0 0.98926
interconexión interconexión NCFS000 1
. . Fp 1

Los el DA0MP0 0.992728
concesionarios concesionario NCMP000 0.62798
de de SP 0.999961
redes red NCFP000 0.990196
públicas público AQ0FP00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
podrán poder VMIF3P0 1
continuar continuar VMN0000 1
intercambiando intercambiar VMG0000 1
tráfico tráfico NCMS000 1
en en SP 1
los el DA0MP0 0.992728
puntos punto NCMP000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
con con SP 1
tecnología tecnología NCFS000 1
TDM tdm NP00000 1
( ( Fpa 1
Multiplexación_por_División_de_Tiempo multiplexación_por_división_de_tiempo NP00000 1
) ) Fpt 1
hasta hasta SP 0.922749
el el DA0MS0 1
31_de_enero_de_2022 [??:31/1/2022:??.??:??] W 1
en en SP 1
los el DA0MP0 0.992728
puntos punto NCMP000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
que que PR0CN00 0.550139
tengan tener VMSP3P0 0.78169
convenidos convenir VMP00PM 1
. . Fp 1

Los el DA0MP0 0.992728
concesionarios concesionario NCMP000 0.62798
deberán deber VMIF3P0 1
contar contar VMN0000 1
con con SP 1
redundancia redundancia NCFS000 1
entre entre SP 0.980341
sitios sitio NCMP000 1
o o CC 0.999864
entre entre SP 0.980341
puntos punto NCMP000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
para para SP 0.999834
garantizar garantizar VMN0000 1
la el DA0FS0 0.98926
continuidad continuidad NCFS000 1
en en SP 1
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 1
el el DA0MS0 1
servicio servicio NCMS000 1
. . Fp 1

Los el DA0MP0 0.992728
concesionarios concesionario NCMP000 0.62798
cuando cuando CS 0.86298
así así RG 0.999409
convenga convenir VMSP3S0 0.634863
a a SP 0.998775
sus su DP3CPN 0.999903
necesidades necesidad NCFP000 1
de de SP 0.999961
tráfico tráfico NCMS000 1
, , Fc 1
podrán poder VMIF3P0 1
establecer establecer VMN0000 1
redundancia redundancia NCFS000 1
física físico AQ0FS00 0.619632
con con SP 1
conexión conexión NCFS000 1
a a SP 0.998775
dos 2 Z 0.999868
puntos punto NCMP000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
en en SP 1
la el DA0FS0 0.98926
misma mismo AQ0FS00 0.81684
ciudad ciudad NCFS000 1
con con SP 1
diversidad diversidad NCFS000 1
de de SP 0.999961
trayectoria trayectoria NCFS000 1
. . Fp 1
” ” Frc 1
( ( Fpa 1
Énfasis énfasis NCMN000 0.668984
añadido añadir VMP00SM 0.992958
) ) Fpt 1
Asimismo asimismo NP00000 1
, , Fc 1
en en SP 1
la el DA0FS0 0.98926
condición condición NCFS000 1
Séptima séptima NP00000 1
de de SP 1
el el DA0MS0 1
citado citar VMP00SM 1
Acuerdo acuerdo NP00000 1
, , Fc 1
se se P00CN00 0.494509
estableció establecer VMIS3S0 1
lo el DA00S0 0.665165
siguiente siguiente AQ0CS00 1
: : Fd 1
“ “ Fra 1
SEPTIMA septima NP00000 1
. . Fp 1
- - Fg 1
La el DA0FS0 0.98926
interconexión interconexión NCFS000 1
de de SP 0.999961
redes red NCFP000 0.990196
públicas público AQ0FP00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
se se P00CN00 0.494509
sujetará sujetar VMIF3S0 1
a a SP 0.998775
la el DA0FS0 0.98926
utilización utilización NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
siguientes siguiente AQ0CP00 1
protocolos protocolo NCMP000 1
de de SP 0.999961
señalización señalización NCFS000 1
. . Fp 1

Interconexión_IP_El interconexión_ip_el NP00000 1
protocolo protocolo NCMS000 0.980769
de de SP 0.999961
señalización señalización NCFS000 1
SIP-IP sip-ip NP00000 1
será ser VSIF3S0 1
obligatorio obligatorio AQ0MS00 0.661216
para para SP 0.999834
la el DA0FS0 0.98926
interconexión interconexión NCFS000 1
directa directo AQ0FS00 1
entre entre SP 0.980341
concesionarios concesionario NCMP000 0.62798
y y CC 0.999989
de de SP 0.999961
acuerdo acuerdo NCMS000 0.999311
a a SP 0.998775
la el DA0FS0 0.98926
Recomendación_IETF_RFC recomendación_ietf_rfc NP00000 1
3261 3261 Z 1
y y CC 0.999989
recomendaciones recomendación NCFP000 1
complementarias complementario AQ0FP00 1
. . Fp 1

( ( Fpa 1
… … Fz 1
) ) Fpt 1
” ” Frc 1
De de SP 0.999961
conformidad conformidad NCFS000 1
con con SP 1
lo el DA00S0 0.665165
establecido establecer VMP00SM 1
en en SP 1
el el DA0MS0 1
Acuerdo_de_CTM acuerdo_de_ctm NP00000 1
y y CC 0.999989
Tarifas tarifas NP00000 1
2018 2018 Z 1
el el DA0MS0 1
protocolo protocolo NCMS000 0.980769
de de SP 0.999961
interconexión interconexión NCFS000 1
obligatorio obligatorio AQ0MS00 0.661216
es ser VSIP3S0 1
el el DA0MS0 1
SIP-IP sip-ip NP00000 1
, , Fc 1
mientras_que mientras_que CS 1
el el DA0MS0 1
protocolo protocolo NCMS000 0.980769
TDM tdm NP00000 1
se se P00CN00 0.494509
puede poder VMIP3S0 0.999693
seguir seguir VMN0000 1
utilizando utilizar VMG0000 1
únicamente únicamente RG 1
para para SP 0.999834
las el DA0FP0 0.988184
interconexiones interconexión NCFP000 1
existentes existente AQ0CP00 1
, , Fc 1
por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
cualquier cualquiera DI0CS0 1
nueva nuevo AQ0FS00 0.993421
interconexión interconexión NCFS000 1
deberá deber VMIF3S0 1
realizar realizar VMN0000 1
se se PP3CN00 1
mediante mediante SP 0.99763
el el DA0MS0 1
protocolo protocolo NCMS000 0.980769
SIP-IP sip-ip NP00000 1
. . Fp 1

Cabe caber VMIP3S0 0.975904
mencionar mencionar VMN0000 1
que que CS 0.449861
la el DA0FS0 0.98926
obligación obligación NCFS000 1
de de SP 0.999961
interconectar interconectar VMN0000 1
se se PP3CN00 1
mediante mediante SP 0.99763
protocolo protocolo NCMS000 0.980769
SIP-IP sip-ip NP00000 1
no no RN 0.999297
se se P00CN00 0.494509
encuentra encontrar VMIP3S0 0.97619
sujeta sujeto AQ0FS00 0.953488
a a SP 0.998775
que que CS 0.449861
se se P00CN00 0.494509
hayan haber VASP3P0 0.994792
saturado saturar VMP00SM 1
las el DA0FP0 0.988184
interconexiones interconexión NCFP000 1
mediante mediante SP 0.99763
el el DA0MS0 1
protocolo protocolo NCMS000 0.980769
TDM tdm NP00000 1
, , Fc 1
ya_que ya_que CS 1
, , Fc 1
por_ejemplo por_ejemplo RG 1
, , Fc 1
la el DA0FS0 0.98926
decisión decisión NCFS000 1
de de SP 0.999961
solicitar solicitar VMN0000 1
un uno DI0MS0 0.99698
punto punto NCMS000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
mediante mediante SP 0.99763
el el DA0MS0 1
protocolo protocolo NCMS000 0.980769
IP ip NP00000 1
, , Fc 1
puede poder VMIP3S0 0.999693
deber deber VMN0000 1
se se PP3CN00 1
simplemente simplemente RG 1
a a SP 0.998775
modificaciones modificación NCFP000 1
en en SP 1
la el DA0FS0 0.98926
red red NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
concesionarios concesionario NCMP000 0.62798
que que PR0CN00 0.550139
permitan permitir VMSP3P0 0.990196
un uno DI0MS0 0.99698
intercambio intercambio NCMS000 0.994186
más más RG 0.99993
eficiente eficiente AQ0CS00 1
de de SP 1
el el DA0MS0 1
tráfico tráfico NCMS000 1
. . Fp 1

Por por SP 1
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
este este DD0MS0 0.949201
Instituto instituto NP00000 1
determina determinar VMIP3S0 0.989241
que que CS 0.449861
Mega_Cable mega_cable NP00000 1
deberá deber VMIF3S0 1
otorgar otorgar VMN0000 1
a a SP 0.998775
Bestphone bestphone NP00000 1
la el DA0FS0 0.98926
interconexión interconexión NCFS000 1
mediante mediante SP 0.99763
el el DA0MS0 1
protocolo protocolo NCMS000 0.980769
de de SP 0.999961
señalización señalización NCFS000 1
SIP-IP sip-ip NP00000 1
, , Fc 1
en en SP 1
términos término NCMP000 1
de de SP 1
el el DA0MS0 1
Acuerdo_de_CTM acuerdo_de_ctm NP00000 1
y y CC 0.999989
Tarifas tarifas NP00000 1
2018 2018 Z 1
. . Fp 1

En_virtud_de en_virtud_de SP 1
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
y y CC 0.999989
con con SP 1
el el DA0MS0 1
fin fin NCMS000 1
de de SP 0.999961
que que CS 0.449861
los el DA0MP0 0.992728
términos término NCMP000 1
, , Fc 1
condiciones condición NCFP000 0.998418
y y CC 0.999989
tarifas tarifa NCFP000 0.992958
de de SP 0.999961
interconexión interconexión NCFS000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
determinados determinar VMP00PM 1
por por SP 1
este este DD0MS0 0.949201
Instituto instituto NP00000 1
en en SP 1
la el DA0FS0 0.98926
presente presente NCMS000 0.244403
Resolución resolución NP00000 1
sean ser VSSP3P0 0.996689
ofrecidos ofrecer VMP00PM 1
de de SP 0.999961
manera manera NCFS000 1
no no RN 0.999297
discriminatoria discriminatorio AQ0FS00 1
a a SP 0.998775
los el DA0MP0 0.992728
demás demás DI0CP0 0.280093
concesionarios concesionario NCMP000 0.62798
que que PR0CN00 0.550139
lo lo PP3MSA0 0.334764
soliciten solicitar VMSP3P0 0.941964
y y CC 0.999989
que que CS 0.449861
requieran requerir VMSP3P0 0.941964
servicios servicio NCMP000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
, , Fc 1
capacidades capacidad NCFP000 1
o o CC 0.999864
funciones función NCFP000 0.994186
similares similar AQ0CP00 1
, , Fc 1
el el DA0MS0 1
Pleno_de_el_Instituto pleno_de_el_instituto NP00000 1
estima estimar VMIP3S0 0.272002
conveniente conveniente AQ0CS00 1
poner poner VMN0000 1
la el DA0FS0 0.98926
presente presente NCMS000 0.244403
Resolución resolución NP00000 1
a a SP 0.998775
disposición disposición NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
concesionarios concesionario NCMP000 0.62798
. . Fp 1

Para para SP 0.999834
efectos efecto NCMP000 1
de de SP 0.999961
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
y y CC 0.999989
en en SP 1
términos término NCMP000 1
de de SP 0.999961
lo el DA00S0 0.665165
dispuesto disponer VMP00SM 1
por por SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
129 129 Z 1
fracción fracción NCFS000 1
IX ix NP00000 1
, , Fc 1
176 176 Z 1
, , Fc 1
177 177 Z 1
, , Fc 1
fracción fracción NCFS000 1
XV xv NP00000 1
y y CC 0.999989
178 178 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
LFTR lftr NP00000 1
, , Fc 1
la el DA0FS0 0.98926
presente presente AQ0CS00 0.524254
Resolución resolución NP00000 1
será ser VSIF3S0 1
inscrita inscribir VMP00SF 1
en en SP 1
el el DA0MS0 1
Registro_Público_de_Telecomunicaciones registro_público_de_telecomunicaciones NP00000 1
a_cargo_de a_cargo_de SP 1
el el DA0MS0 1
propio propio AQ0MS00 0.998575
Instituto instituto NP00000 1
. . Fp 1

Lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
sin_perjuicio_de sin_perjuicio_de SP 1
que que CS 0.449861
Mega_Cable mega_cable NP00000 1
y y CC 0.999989
Bestphone bestphone NP00000 1
formalicen formalizar VMSP3P0 0.941964
los el DA0MP0 0.992728
términos término NCMP000 1
y y CC 0.999989
condiciones condición NCFP000 0.998418
de de SP 0.999961
interconexión interconexión NCFS000 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
ordenan ordenar VMIP3P0 1
a_través_de a_través_de SP 1
la el DA0FS0 0.98926
presente presente AQ0CS00 0.524254
Resolución resolución NP00000 1
y y CC 0.999989
a a SP 0.998775
tal tal DD0CS0 0.672764
efecto efecto NCMS000 1
suscriban suscribir VMSP3P0 0.941964
los el DA0MP0 0.992728
convenios convenio NCMP000 0.991071
correspondientes correspondiente AQ0CP00 0.980769
. . Fp 1

En en SP 1
tal tal DD0CS0 0.672764
sentido sentido NCMS000 0.940835
, , Fc 1
dichos decir VMP00PM 0.97619
concesionarios concesionario NCMP000 0.62798
, , Fc 1
conjunta conjunto AQ0FS00 0.990148
o o CC 0.999864
separadamente separadamente RG 1
, , Fc 1
deberán deber VMIF3P0 1
inscribir inscribir VMN0000 1
el el DA0MS0 1
convenio convenio NCMS000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
en en SP 1
el el DA0MS0 1
Registro_Público_de_Telecomunicaciones registro_público_de_telecomunicaciones NP00000 1
, , Fc 1
de de SP 0.999961
conformidad conformidad NCFS000 1
con con SP 1
lo el DA00S0 0.665165
dispuesto disponer VMP00SM 1
por por SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
128 128 Z 1
y y CC 0.999989
177 177 Z 1
, , Fc 1
fracción fracción NCFS000 1
VII_de_la_LFTR vii_de_la_lftr NP00000 1
. . Fp 1

Con con SP 1
base base NCCS000 0.963722
en en SP 1
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
y y CC 0.999989
con con SP 1
fundamento fundamento NCMS000 0.97619
en en SP 1
lo el DA00S0 0.665165
dispuesto disponer VMP00SM 1
por por SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
, , Fc 1
28 28 Z 1
, , Fc 1
párrafo párrafo NCMS000 1
décimo décimo NCMS000 0.392601
quinto 5 AO0MS00 0.73057
y y CC 0.999989
décimo 10 AO0MS00 0.607399
sexto sexto NCMS000 0.0121951
de de SP 0.999961
la el DA0FS0 0.98926
Constitución_Política_de_los_Estados_Unidos_Mexicanos constitución_política_de_los_estados_unidos_mexicanos NP00000 1
; ; Fx 1
6 6 Z 1
, , Fc 1
fracciones fracción NCFP000 0.998103
IV iv NP00000 1
y y CC 0.999989
VII vii NP00000 1
15 15 Z 1
, , Fc 1
fracción fracción NCFS000 1
X x NP00000 1
, , Fc 1
17 17 Z 1
, , Fc 1
fracción fracción NCFS000 1
I i NP00000 1
, , Fc 1
125 125 Z 1
, , Fc 1
128 128 Z 1
, , Fc 1
129 129 Z 1
, , Fc 1
131 131 Z 1
, , Fc 1
inciso inciso AQ0MS00 0.66114
a a SP 0.998775
) ) Fpt 1
y y CC 0.999989
b b NCFS000 1
) ) Fpt 1
, , Fc 1
176 176 Z 1
, , Fc 1
177 177 Z 1
fracción fracción NCFS000 1
VII vii NP00000 1
, , Fc 1
178 178 Z 1
, , Fc 1
312 312 Z 1
y y CC 0.999989
313 313 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
Ley_Federal_de_Telecomunicaciones ley_federal_de_telecomunicaciones NP00000 1
y y CC 0.999989
Radiodifusión radiodifusión NP00000 1
; ; Fx 1
32 32 Z 1
, , Fc 1
35 35 Z 1
, , Fc 1
fracción fracción NCFS000 1
I i NP00000 1
, , Fc 1
36 36 Z 1
, , Fc 1
38 38 Z 1
, , Fc 1
39 39 Z 1
, , Fc 1
45 45 Z 1
y y CC 0.999989
57 57 Z 1
fracción fracción NCFS000 1
I_de_la_Ley_Federal_de_Procedimiento_Administrativo i_de_la_ley_federal_de_procedimiento_administrativo NP00000 1
; ; Fx 1
197 197 Z 1
, , Fc 1
202 202 Z 1
, , Fc 1
203 203 Z 1
, , Fc 1
210-A 210-A Z 1
y y CC 0.999989
218 218 Z 1
de de SP 1
el el DA0MS0 1
Código_Federal_de_Procedimientos_Civiles código_federal_de_procedimientos_civiles NP00000 1
; ; Fx 1
y y CC 0.999989
4 4 Z 1
fracción fracción NCFS000 1
I i NP00000 1
y y CC 0.999989
6 6 Z 1
, , Fc 1
fracción fracción NCFS000 1
XXXVIII_de_el_Estatuto_Orgánico_de_el_Instituto_Federal_de_Telecomunicaciones xxxviii_de_el_estatuto_orgánico_de_el_instituto_federal_de_telecomunicaciones NP00000 1
, , Fc 1
el el DA0MS0 1
Pleno_de_el_Instituto_Federal_de_Telecomunicaciones pleno_de_el_instituto_federal_de_telecomunicaciones NP00000 1
emite emitir VMIP3S0 0.989238
los el DA0MP0 0.992728
siguientes siguiente AQ0CP00 1
: : Fd 1
RESOLUTIVOS_PRIMERO resolutivos_primero NP00000 1
. . Fp 1
- - Fg 1
La el DA0FS0 0.98926
tarifa tarifa NCFS000 0.984962
de de SP 0.999961
interconexión interconexión NCFS000 1
que que CS 0.449861
Mega_Cable mega_cable NP00000 1
, , Fc 1
S.A._de_C.V. s.a._de_c.v. NP00000 1
y y CC 0.999989
Bestphone bestphone NP00000 1
, , Fc 1
S.A._de_C.V. s.a._de_c.v. NP00000 1
, , Fc 1
deberán deber VMIF3P0 1
pagar pagar VMN0000 1
se se PP3CN00 1
de de SP 0.999961
manera manera NCFS000 1
recíproca recíproco AQ0FS00 0.661294
por por SP 1
los el DA0MP0 0.992728
servicios servicio NCMP000 1
de de SP 0.999961
terminación terminación NCFS000 1
de de SP 1
el el DA0MS0 1
servicio servicio NCMS000 1
local local AQ0CS00 0.798805
en en SP 1
usuarios usuario NCMP000 0.78169
fijos fijo AQ0MP00 1
, , Fc 1
será ser VSIF3S0 1
la el DA0FS0 0.98926
siguiente siguiente AQ0CS00 1
: : Fd 1
De de SP 1
el el DA0MS0 1
07_de_marzo_de_2018 [??:7/3/2018:??.??:??] W 1
a a SP 1
el el DA0MS0 1
31_de_diciembre_de_2018 [??:31/12/2018:??.??:??] W 1
, , Fc 1
será ser VSIF3S0 1
de de SP 0.999961
$0.002836_pesos $_CUP:$0.002836 Zm 1
M.N. m.n. NP00000 1
por por SP 1
minuto minuto NCMS000 0.963964
de de SP 0.999961
interconexión interconexión NCFS000 1
. . Fp 1

La el DA0FS0 0.98926
tarifa tarifa NCFS000 0.984962
anterior anterior AQ0CS00 1
ya ya RG 0.999785
incluye incluir VMIP3S0 0.95045
el el DA0MS0 1
costo costo NCMS000 1
correspondiente correspondiente AQ0CS00 0.993421
a a SP 0.998775
los el DA0MP0 0.992728
puertos puerto NCMP000 1
necesarios necesario AQ0MP00 1
para para SP 0.999834
la el DA0FS0 0.98926
interconexión interconexión NCFS000 1
. . Fp 1

Las el DA0FP0 0.988184
contraprestaciones contraprestación NCFP000 1
se se P00CN00 0.494509
calcularán calcular VMIF3P0 1
sumando sumar VMG0000 0.813333
la el DA0FS0 0.98926
duración duración NCFS000 1
de de SP 0.999961
todas todo DI0FP0 0.934073
las el DA0FP0 0.988184
llamadas llamada NCFP000 0.544643
completadas completar VMP00PF 1
en en SP 1
el el DA0MS0 1
período período NCMS000 1
de de SP 0.999961
facturación facturación NCFS000 1
correspondiente correspondiente AQ0CS00 0.993421
, , Fc 1
medidas medida NCFP000 0.999067
en en SP 1
segundos segundo NCMP000 0.909357
, , Fc 1
y y CC 0.999989
multiplicando multiplicar VMG0000 0.51716
los el DA0MP0 0.992728
minutos minuto NCMP000 0.998971
equivalentes equivalente AQ0CP00 0.661294
a a SP 0.998775
dicha dicha NCFS000 0.180233
suma sumo AQ0FS00 0.122788
, , Fc 1
por por SP 1
la el DA0FS0 0.98926
tarifa tarifa NCFS000 0.984962
correspondiente correspondiente AQ0CS00 0.993421
. . Fp 1

SEGUNDO 2 AO0MS00 0.900353
. . Fp 1
- - Fg 1
Mega_Cable mega_cable NP00000 1
, , Fc 1
S.A._de_C.V. s.a._de_c.v. NP00000 1
, , Fc 1
y y CC 0.999989
Bestphone bestphone NP00000 1
, , Fc 1
S.A._de_C.V. s.a._de_c.v. NP00000 1
, , Fc 1
deberán deber VMIF3P0 1
llevar_a_cabo llevar_a_cabo VMN0000 1
el el DA0MS0 1
intercambio intercambio NCMS000 0.994186
de de SP 0.999961
tráfico tráfico NCMS000 1
mediante mediante SP 0.99763
el el DA0MS0 1
Protocolo protocolo NP00000 1
de de SP 0.999961
señalización señalización NCFS000 1
SIP-IP sip-ip NP00000 1
( ( Fpa 1
Session_Initiation_Protocol session_initiation_protocol NP00000 1
) ) Fpt 1
observando observar VMG0000 1
lo el DA00S0 0.665165
